datetime;label;cluster;retorno_total;pavio_contra
2024-06-28;Lateral;1;0.005725496476617553;0.0014413837283792441
2024-07-01;Lateral;1;0.001783449587824984;0.003923589093214965
2024-07-02;Lateral;1;-0.002365557483046838;0.0010250749093202965
2024-07-03;Lateral;1;0.0019220962617189032;0.0
2024-07-04;Lateral;1;-0.001292951455549896;0.0015672138855150257
2024-07-05;Lateral;1;0.0005901794145420207;0.0013377400062952471
2024-07-08;Lateral;1;-0.004940207802391688;0.001215447951382082
2024-07-09;Lateral;1;0.0016827769733495088;0.0018001800180018
2024-07-10;Lateral;1;0.0001559332605644784;0.0012474660845158273
2024-07-11;Lateral;1;0.0002708978328173375;0.0025928792569659444
2024-07-12;Lateral;1;0.00019288635136177764;0.0010030090270812437
2024-07-15;Lateral;1;0.0013462056232932036;0.0009615754452094312
2024-07-16;Lateral;1;0.000345476181336609;0.0015354496948293732
2024-07-17;Lateral;1;0.0009981955695473567;0.0025722731984489577
2024-07-18;Lateral;1;-0.0030861816217884423;0.0005786590540853329
2024-07-19;Lateral;1;-0.0016279069767441861;0.0017441860465116279
2024-07-22;Lateral;1;0.004326136097903188;0.0006235871852833425
2024-07-23;Lateral;1;-0.00011739385638818235;0.001721776560360008
2024-07-24;Lateral;1;0.002794395465994962;0.0005903652392947104
2024-07-25;Lateral;1;0.0010281149907074222;0.0011467436434813556
2024-07-26;Lateral;1;0.002247102420562958;0.0005519198927698494
2024-07-29;Lateral;1;-0.0022745990038825054;0.00047060669045844935
2024-07-30;Lateral;1;0.00023648116033422672;0.0014583004887277313
2024-07-31;Lateral;1;0.0003918034713787564;0.00023508208282725385
2024-08-01;Lateral;1;-0.0029835709857408558;0.002208617482951023
2024-08-02;Lateral;1;-0.004244949296438959;0.0021617797342976183
2024-08-05;Lateral;1;0.002252614641995173;0.002574416733708769
2024-08-06;Lateral;1;-0.0022653207217232336;0.0014704713456799936
2024-08-07;Lateral;1;-0.0030964606279151805;0.0
2024-08-08;Lateral;1;0.0017527459686842721;0.0003505491937368544
2024-08-09;Lateral;1;0.0035567927008428053;0.0013144668677027758
2024-08-12;Lateral;1;0.001979293544457978;0.0004186967113276492
2024-08-13;Lateral;1;0.0003026405387001589;0.0012862222894756753
2024-08-14;Lateral;1;0.0006668148477439431;0.0009631770022968067
2024-08-15;Lateral;1;0.0019101495059324835;0.0006979392425522536
2024-08-16;Lateral;1;-0.003397384379338058;0.0005844962373054724
2024-08-19;Lateral;1;0.0010561200335044976;0.0004005972540879129
2024-08-20;Lateral;1;0.0;0.002178570131803493
2024-08-21;Lateral;1;-0.0024128493229616825;0.00054019014693172
2024-08-22;Lateral;1;-0.0005808887598024978;0.0011617775196049957
2024-08-23;Lateral;1;0.006109757428083063;0.00036367603738589663
2024-08-26;Lateral;1;-0.0007578765022194955;0.0017683785051788227
2024-08-27;Lateral;1;0.0015865003245114301;0.0009735342900411048
2024-08-28;Lateral;1;0.004425420777713291;0.00021764364480557168
2024-08-29;Lateral;1;-0.002962320725407319;0.00039738448755464035
2024-08-30;Lateral;1;0.00492772667542707;0.00036501679077237555
2024-09-02;Lateral;1;0.0005501760563380282;0.0014304577464788733
2024-09-03;Lateral;1;0.0004409495112809583;0.002021018593371059
2024-09-04;Lateral;1;0.005485324033711131;0.0011624527753560012
2024-09-05;Lateral;1;-0.0011977351916376306;0.0013066202090592336
2024-09-06;Lateral;1;-0.006040097514827348;0.0009460393697922352
2024-09-09;Lateral;1;-0.00025655121861828845;0.0012461059190031153
2024-09-10;Lateral;1;-0.0002957048865232498;0.0012197826569084055
2024-09-11;Lateral;1;-0.0026918396696043365;0.0025443416055164277
2024-09-12;Lateral;1;-0.0027004032108903933;0.001183738393814967
2024-09-13;Lateral;1;0.0011324614597793526;0.0024841090085482576
2024-09-16;Lateral;1;-0.0021586418849699985;0.0006951558612615249
