<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.05.15	17:40:00	110200	110215	110075	110085	22720	87710	5
2023.05.15	17:50:00	110085	110190	110080	110125	6840	32109	5
2023.05.16	09:00:00	109850	110050	109655	109895	140370	371914	5
2023.05.16	09:10:00	109900	110085	109875	110070	73924	232270	5
2023.05.16	09:20:00	110070	110145	109875	109900	82864	267433	5
2023.05.16	09:30:00	109900	109950	109780	109925	95313	302985	5
2023.05.16	09:40:00	109925	110005	109900	109975	47621	148026	5
2023.05.16	09:50:00	109970	110125	109860	110115	104420	353356	5
2023.05.16	10:00:00	110115	110450	110085	110435	179977	593705	5
2023.05.16	10:10:00	110435	110675	110385	110450	197104	638626	5
2023.05.16	10:20:00	110450	110970	110385	110930	148336	533473	5
2023.05.16	10:30:00	110935	111235	110710	110770	197587	770828	5
2023.05.16	10:40:00	110775	111050	110760	111030	136636	509432	5
2023.05.16	10:50:00	111030	111250	110860	111210	132066	459290	5
2023.05.16	11:00:00	111215	111230	110625	110655	151774	551985	5
2023.05.16	11:10:00	110655	110670	110215	110255	150553	581597	5
2023.05.16	11:20:00	110260	110580	110230	110575	114396	421812	5
2023.05.16	11:30:00	110575	110575	110140	110315	118227	431779	5
2023.05.16	11:40:00	110310	110425	110230	110240	76621	274135	5
2023.05.16	11:50:00	110240	110295	110005	110120	104809	383163	5
2023.05.16	12:00:00	110125	110235	110045	110140	86194	317848	5
2023.05.16	12:10:00	110140	110270	110055	110165	66727	241125	5
2023.05.16	12:20:00	110165	110200	110045	110175	53866	199982	5
2023.05.16	12:30:00	110175	110245	110070	110175	60607	240141	5
2023.05.16	12:40:00	110170	110370	110160	110330	57628	208544	5
2023.05.16	12:50:00	110330	110425	110240	110275	54364	203252	5
2023.05.16	13:00:00	110270	110270	110145	110185	44623	173248	5
2023.05.16	13:10:00	110190	110235	110130	110150	38391	152326	5
2023.05.16	13:20:00	110150	110175	110075	110090	50031	201606	5
