datetime;Abertura;Fechamento;Maxima;Minima;Volume_Real;Volume_Tick;label
2022-06-13 09:00:00;103600;103415;103725;103175;178638;76092;Lateral
2022-06-13 09:05:00;103410;103355;103540;103290;143502;59512;Lateral
2022-06-13 09:10:00;103360;103250;103440;103125;168403;65564;Lateral
2022-06-13 09:15:00;103250;103460;103480;103235;142371;51827;Lateral
2022-06-13 09:20:00;103455;103685;103695;103450;172081;65259;Lateral
2022-06-13 09:25:00;103685;103755;103795;103650;156205;58030;Lateral
2022-06-13 09:30:00;103760;103840;103950;103725;188393;66817;Lateral
2022-06-13 09:35:00;103835;103790;103850;103590;275512;98393;Lateral
2022-06-13 09:40:00;103790;103845;103900;103725;127130;47726;Lateral
2022-06-13 09:45:00;103850;103705;103885;103655;175017;62383;Lateral
2022-06-13 09:50:00;103705;103845;103865;103670;119855;44728;Lateral
2022-06-13 09:55:00;103845;103540;103880;103535;236327;80637;Lateral
2022-06-13 10:00:00;103540;103795;103810;103490;229707;81895;Lateral
2022-06-13 10:05:00;103795;103935;104045;103760;273837;94198;Lateral
2022-06-13 10:10:00;103940;103940;104045;103875;222453;77996;Lateral
2022-06-13 10:15:00;103935;103685;103970;103585;299682;104915;Lateral
2022-06-13 10:20:00;103680;103360;103760;103325;325398;112090;Lateral
2022-06-13 10:25:00;103360;103410;103515;103315;200769;69523;Lateral
2022-06-13 10:30:00;103410;103700;103750;103405;356093;119450;Lateral
2022-06-13 10:35:00;103695;103055;103705;103045;452935;148243;Lateral
2022-06-13 10:40:00;103050;103015;103130;102945;329770;108634;Lateral
2022-06-13 10:45:00;103015;102715;103055;102715;314516;100876;Lateral
2022-06-13 10:50:00;102715;102555;102790;102515;285367;91586;Lateral
2022-06-13 10:55:00;102550;102535;102645;102480;205750;69268;Lateral
2022-06-13 11:00:00;102535;102435;102725;102410;257395;85994;Lateral
2022-06-13 11:05:00;102435;102335;102595;102325;236472;80957;Lateral
2022-06-13 11:10:00;102335;102145;102360;102100;263447;86857;Lateral
2022-06-13 11:15:00;102145;101975;102160;101915;212423;66257;Lateral
2022-06-13 11:20:00;101975;102000;102155;101925;225693;70744;Lateral
2022-06-13 11:25:00;102000;101995;102030;101760;263058;85114;Lateral
2022-06-13 11:30:00;101995;101830;102060;101800;215098;75040;Lateral
2022-06-13 11:35:00;101825;102100;102185;101790;213078;72851;Lateral
2022-06-13 11:40:00;102095;101980;102200;101845;241565;81460;Lateral
2022-06-13 11:45:00;101980;102025;102050;101890;121884;42525;Lateral
2022-06-13 11:50:00;102025;102245;102275;101975;166621;54548;Lateral
2022-06-13 11:55:00;102250;102510;102545;102220;214075;65251;Lateral
2022-06-14 09:00:00;103000;103035;103400;102960;189519;71391;Venda
2022-06-14 09:05:00;103035;103000;103110;102925;184479;73625;Venda
2022-06-14 09:10:00;102995;102940;103145;102900;162061;62873;Venda
2022-06-14 09:15:00;102935;102840;103020;102825;145887;55326;Venda
2022-06-14 09:20:00;102845;102820;102955;102770;157281;55352;Venda
2022-06-14 09:25:00;102820;102655;102835;102640;192913;69442;Venda
2022-06-14 09:30:00;102660;103070;103080;102635;303048;108314;Venda
2022-06-14 09:35:00;103070;102885;103090;102770;233315;81480;Venda
2022-06-14 09:40:00;102880;102800;103010;102785;224321;77373;Venda
2022-06-14 09:45:00;102805;102690;102820;102670;178794;60912;Venda
2022-06-14 09:50:00;102690;102775;102805;102565;242317;82582;Venda
2022-06-14 09:55:00;102775;102715;102885;102690;169756;57764;Venda
2022-06-14 10:00:00;102720;102855;103010;102700;265589;88904;Venda
2022-06-14 10:05:00;102850;103090;103095;102745;291415;99967;Venda
2022-06-14 10:10:00;103090;102905;103140;102830;276130;98633;Venda
2022-06-14 10:15:00;102900;103155;103265;102870;330554;111680;Venda
2022-06-14 10:20:00;103155;103100;103355;103080;219484;81135;Venda
2022-06-14 10:25:00;103100;102860;103130;102845;255022;88816;Venda
2022-06-14 10:30:00;102855;102805;102915;102480;481070;162859;Venda
2022-06-14 10:35:00;102805;102800;102910;102620;260591;96209;Venda
2022-06-14 10:40:00;102800;102535;102830;102485;281642;95792;Venda
2022-06-14 10:45:00;102530;102655;102860;102445;316927;108397;Venda
2022-06-14 10:50:00;102655;102850;102880;102375;346971;115839;Venda
2022-06-14 10:55:00;102850;102880;102970;102750;238604;84429;Venda
2022-06-14 11:00:00;102880;102665;103030;102655;300660;100129;Venda
2022-06-14 11:05:00;102670;102570;102805;102520;238210;79902;Venda
2022-06-14 11:10:00;102570;102405;102585;102360;224483;75644;Venda
2022-06-14 11:15:00;102405;102265;102485;102250;246593;84112;Venda
2022-06-14 11:20:00;102260;102140;102270;102060;268720;85119;Venda
2022-06-14 11:25:00;102145;101920;102145;101910;258155;80611;Venda
2022-06-14 11:30:00;101920;102005;102095;101855;263241;86039;Venda
2022-06-14 11:35:00;102010;102020;102055;101845;209868;68682;Venda
2022-06-14 11:40:00;102025;101825;102040;101700;248371;77947;Venda
2022-06-14 11:45:00;101825;102015;102095;101810;209136;65381;Venda
2022-06-14 11:50:00;102020;102005;102260;101950;250778;79297;Venda
2022-06-14 11:55:00;102005;101985;102085;101945;130963;44653;Venda
2022-06-15 09:00:00;104865;104480;104880;104350;136813;58948;Venda
2022-06-15 09:05:00;104480;104555;104660;104465;98455;38202;Venda
2022-06-15 09:10:00;104550;104555;104635;104405;143690;57227;Venda
2022-06-15 09:15:00;104555;104405;104625;104385;129308;45303;Venda
2022-06-15 09:20:00;104405;104460;104490;104375;89755;33548;Venda
2022-06-15 09:25:00;104465;104535;104570;104455;73271;26483;Venda
2022-06-15 09:30:00;104540;104750;104810;104525;229986;84429;Venda
2022-06-15 09:35:00;104750;104845;104945;104665;202666;71351;Venda
2022-06-15 09:40:00;104840;105010;105065;104815;204863;70082;Venda
2022-06-15 09:45:00;105005;105095;105150;104980;208813;65028;Venda
2022-06-15 09:50:00;105100;105360;105420;105055;224131;69836;Venda
2022-06-15 09:55:00;105365;105565;105600;105345;180416;57275;Venda
2022-06-15 10:00:00;105560;105345;105585;105315;213832;73252;Venda
2022-06-15 10:05:00;105340;105060;105450;105055;229573;81757;Venda
2022-06-15 10:10:00;105055;105140;105260;105025;200071;70927;Venda
2022-06-15 10:15:00;105140;105315;105320;105035;175707;62769;Venda
2022-06-15 10:20:00;105315;105255;105365;105135;167061;58969;Venda
2022-06-15 10:25:00;105250;105125;105295;105065;180708;62811;Venda
2022-06-15 10:30:00;105120;105260;105275;104905;304204;106527;Venda
2022-06-15 10:35:00;105265;105510;105555;105110;281961;99134;Venda
2022-06-15 10:40:00;105505;105475;105650;105405;268946;92939;Venda
2022-06-15 10:45:00;105470;105625;105625;105405;205662;68681;Venda
2022-06-15 10:50:00;105625;105530;105765;105490;262500;88034;Venda
2022-06-15 10:55:00;105535;105940;105945;105505;285354;90211;Venda
2022-06-15 11:00:00;105940;105910;105970;105740;216531;72326;Venda
2022-06-15 11:05:00;105910;105705;105915;105695;150871;48570;Venda
2022-06-15 11:10:00;105705;105835;105980;105690;178686;57493;Venda
2022-06-15 11:15:00;105830;105895;105985;105800;142022;46284;Venda
2022-06-15 11:20:00;105895;105775;105900;105740;148075;46393;Venda
2022-06-15 11:25:00;105775;105730;105815;105585;199664;59976;Venda
2022-06-15 11:30:00;105730;105545;105800;105505;184820;59860;Venda
2022-06-15 11:35:00;105545;105490;105605;105465;162715;49850;Venda
2022-06-15 11:40:00;105490;105455;105520;105420;122048;35223;Venda
2022-06-15 11:45:00;105455;105370;105470;105315;143750;43161;Venda
2022-06-15 11:50:00;105370;105225;105380;105180;162670;47673;Venda
2022-06-15 11:55:00;105225;105375;105420;105165;169836;51761;Venda
2022-06-17 09:00:00;103070;103325;103340;103000;129262;58208;Venda
2022-06-17 09:05:00;103325;103110;103380;103020;200243;82518;Venda
2022-06-17 09:10:00;103110;103175;103320;103025;135013;55160;Venda
2022-06-17 09:15:00;103175;103000;103215;102945;156711;59375;Venda
2022-06-17 09:20:00;102995;103140;103150;102885;178855;69687;Venda
2022-06-17 09:25:00;103140;103045;103180;103025;112339;44730;Venda
2022-06-17 09:30:00;103045;103065;103105;102935;142823;52479;Venda
2022-06-17 09:35:00;103065;103045;103235;103040;165195;61235;Venda
2022-06-17 09:40:00;103045;103045;103090;102945;117348;42169;Venda
2022-06-17 09:45:00;103040;102915;103050;102845;137406;51242;Venda
2022-06-17 09:50:00;102910;102995;103000;102825;136857;51884;Venda
2022-06-17 09:55:00;103000;102990;103015;102915;95978;36733;Venda
2022-06-17 10:00:00;102990;103040;103150;102955;189518;65414;Venda
2022-06-17 10:05:00;103045;102735;103095;102640;273939;96764;Venda
2022-06-17 10:10:00;102735;102745;102820;102535;286066;107272;Venda
2022-06-17 10:15:00;102745;102205;102780;102125;463366;167796;Venda
2022-06-17 10:20:00;102210;101985;102410;101890;395347;135554;Venda
2022-06-17 10:25:00;101990;101880;102095;101790;259024;93683;Venda
2022-06-17 10:30:00;101885;101785;102070;101690;391342;133752;Venda
2022-06-17 10:35:00;101785;101630;101900;101530;299039;105514;Venda
2022-06-17 10:40:00;101625;101945;102100;101625;313785;111340;Venda
2022-06-17 10:45:00;101945;102130;102155;101930;212139;82354;Venda
2022-06-17 10:50:00;102135;102270;102320;102010;237702;86158;Venda
2022-06-17 10:55:00;102270;102170;102325;101985;243064;85465;Venda
2022-06-17 11:00:00;102175;101985;102200;101850;252414;93423;Venda
2022-06-17 11:05:00;101990;101525;102025;101505;281661;98354;Venda
2022-06-17 11:10:00;101525;101510;101670;101445;253409;90573;Venda
2022-06-17 11:15:00;101510;101195;101520;101120;329725;112721;Venda
2022-06-17 11:20:00;101195;100945;101220;100940;304536;100842;Venda
2022-06-17 11:25:00;100940;100935;101115;100845;228253;78539;Venda
2022-06-17 11:30:00;100930;100690;100965;100690;219010;72217;Venda
2022-06-17 11:35:00;100695;100885;100955;100595;254585;80622;Venda
2022-06-17 11:40:00;100885;100885;100910;100680;173553;59581;Venda
2022-06-17 11:45:00;100885;100580;100900;100520;235656;78704;Venda
2022-06-17 11:50:00;100580;100410;100585;100315;291746;91470;Venda
2022-06-17 11:55:00;100410;100875;100955;100385;278741;89909;Venda
2022-06-20 09:00:00;101455;101200;101775;101050;233141;89464;Lateral
2022-06-20 09:05:00;101200;101240;101375;101185;117548;46168;Lateral
2022-06-20 09:10:00;101240;101325;101425;101230;107632;43167;Lateral
2022-06-20 09:15:00;101330;101280;101480;101150;210276;78723;Lateral
2022-06-20 09:20:00;101290;101290;101350;101170;96405;37523;Lateral
2022-06-20 09:25:00;101290;101250;101365;101210;93820;34304;Lateral
2022-06-20 09:30:00;101255;101370;101380;101230;83445;31539;Lateral
2022-06-20 09:35:00;101370;101440;101445;101315;85121;31115;Lateral
2022-06-20 09:40:00;101445;101580;101600;101325;184683;65064;Lateral
2022-06-20 09:45:00;101580;101365;101600;101335;173359;60056;Lateral
2022-06-20 09:50:00;101365;101420;101470;101265;217661;74883;Lateral
2022-06-20 09:55:00;101420;101335;101460;101305;131379;44485;Lateral
2022-06-20 10:00:00;101340;101440;101590;101330;240463;80521;Lateral
2022-06-20 10:05:00;101440;101555;101650;101295;319877;112413;Lateral
2022-06-20 10:10:00;101550;101330;101555;101130;367496;131963;Lateral
2022-06-20 10:15:00;101330;101160;101390;101015;354511;131825;Lateral
2022-06-20 10:20:00;101165;100960;101265;100935;282408;109111;Lateral
2022-06-20 10:25:00;100955;100680;100965;100605;332632;125116;Lateral
2022-06-20 10:30:00;100685;100280;100700;100255;316173;112601;Lateral
2022-06-20 10:35:00;100275;100265;100490;100175;279788;102252;Lateral
2022-06-20 10:40:00;100260;100320;100465;100185;240089;87273;Lateral
2022-06-20 10:45:00;100315;100355;100440;100200;191923;70603;Lateral
2022-06-20 10:50:00;100360;100670;100805;100275;349542;128312;Lateral
2022-06-20 10:55:00;100670;100770;100860;100605;180188;67800;Lateral
2022-06-20 11:00:00;100765;100640;100960;100635;228254;84994;Lateral
2022-06-20 11:05:00;100640;100805;100860;100535;237572;92755;Lateral
2022-06-20 11:10:00;100805;100685;100895;100650;156364;58643;Lateral
2022-06-20 11:15:00;100690;100760;100825;100565;175102;65773;Lateral
2022-06-20 11:20:00;100760;100775;100885;100725;142617;50479;Lateral
2022-06-20 11:25:00;100775;100710;100785;100620;148392;53389;Lateral
2022-06-20 11:30:00;100710;100500;100750;100495;134612;49633;Lateral
2022-06-20 11:35:00;100505;100845;100850;100455;200075;75224;Lateral
2022-06-20 11:40:00;100850;100965;101055;100810;244911;84622;Lateral
2022-06-20 11:45:00;100965;100995;101195;100935;217980;76660;Lateral
2022-06-20 11:50:00;100995;101490;101495;100980;262479;88402;Lateral
2022-06-20 11:55:00;101490;101815;101845;101455;252923;82885;Lateral
2022-06-21 09:00:00;102500;102495;102675;102405;227552;91649;Venda
2022-06-21 09:05:00;102500;102405;102565;102380;120402;46512;Venda
2022-06-21 09:10:00;102410;102630;102645;102395;149267;52934;Venda
2022-06-21 09:15:00;102625;102485;102670;102450;157621;56079;Venda
2022-06-21 09:20:00;102485;102575;102585;102445;111329;37700;Venda
2022-06-21 09:25:00;102575;102510;102730;102505;180953;64306;Venda
2022-06-21 09:30:00;102505;102395;102570;102395;161232;57247;Venda
2022-06-21 09:35:00;102400;102330;102430;102305;180905;61991;Venda
2022-06-21 09:40:00;102330;102265;102340;102220;165333;50486;Venda
2022-06-21 09:45:00;102260;102250;102325;102240;114585;34303;Venda
2022-06-21 09:50:00;102250;102230;102290;102180;169951;46992;Venda
2022-06-21 09:55:00;102230;102310;102405;102215;191512;59373;Venda
2022-06-21 10:00:00;102310;102545;102585;102280;265344;79607;Venda
2022-06-21 10:05:00;102545;102815;102825;102305;456728;140915;Venda
2022-06-21 10:10:00;102815;102380;102880;102325;436381;137303;Venda
2022-06-21 10:15:00;102380;102375;102430;102215;313429;101538;Venda
2022-06-21 10:20:00;102375;102135;102375;102055;296537;93655;Venda
2022-06-21 10:25:00;102135;102385;102390;102100;209044;70406;Venda
2022-06-21 10:30:00;102385;102405;102530;102230;486863;158357;Venda
2022-06-21 10:35:00;102405;102060;102500;102035;358464;122234;Venda
2022-06-21 10:40:00;102060;102120;102195;101935;314364;102205;Venda
2022-06-21 10:45:00;102115;102000;102125;101860;269871;89972;Venda
2022-06-21 10:50:00;102000;102105;102260;101935;251424;83949;Venda
2022-06-21 10:55:00;102110;102250;102310;102085;193093;65862;Venda
2022-06-21 11:00:00;102245;102110;102340;102040;268440;89033;Venda
2022-06-21 11:05:00;102105;101805;102215;101785;288716;93965;Venda
2022-06-21 11:10:00;101805;102010;102115;101785;234308;76889;Venda
2022-06-21 11:15:00;102010;102190;102195;101895;210994;71851;Venda
2022-06-21 11:20:00;102185;102340;102375;102060;231598;75396;Venda
2022-06-21 11:25:00;102345;102050;102345;101975;266825;85999;Venda
2022-06-21 11:30:00;102055;101940;102150;101895;227572;75259;Venda
2022-06-21 11:35:00;101940;102080;102175;101880;200462;68709;Venda
2022-06-21 11:40:00;102085;101980;102085;101925;179799;59968;Venda
2022-06-21 11:45:00;101985;102070;102135;101915;133044;44643;Venda
2022-06-21 11:50:00;102075;102055;102150;102030;115370;38686;Venda
2022-06-21 11:55:00;102060;101890;102125;101880;138187;42311;Venda
2022-06-22 09:00:00;100350;100375;100400;100035;220357;114132;Compra
2022-06-22 09:05:00;100375;100450;100465;100295;125855;55561;Compra
2022-06-22 09:10:00;100455;100535;100540;100420;100961;39977;Compra
2022-06-22 09:15:00;100535;100515;100590;100445;122124;42206;Compra
2022-06-22 09:20:00;100510;99995;100520;99880;324749;103382;Compra
2022-06-22 09:25:00;99990;100170;100270;99975;226444;80167;Compra
2022-06-22 09:30:00;100165;100210;100280;100135;117996;43320;Compra
2022-06-22 09:35:00;100205;99940;100250;99780;282795;96180;Compra
2022-06-22 09:40:00;99945;100220;100225;99915;146618;53270;Compra
2022-06-22 09:45:00;100220;100235;100370;100130;236227;79825;Compra
2022-06-22 09:50:00;100235;100210;100310;100155;127496;46500;Compra
2022-06-22 09:55:00;100210;100415;100420;100200;122473;42548;Compra
2022-06-22 10:00:00;100410;100440;100485;100285;226607;78366;Compra
2022-06-22 10:05:00;100445;100300;100455;100110;352696;123468;Compra
2022-06-22 10:10:00;100300;99995;100305;99825;446755;156909;Compra
2022-06-22 10:15:00;100000;100230;100280;99975;274477;95232;Compra
2022-06-22 10:20:00;100230;100180;100330;100180;166362;62033;Compra
2022-06-22 10:25:00;100180;100035;100215;99885;307927;109280;Compra
2022-06-22 10:30:00;100035;100265;100330;99770;506227;178765;Compra
2022-06-22 10:35:00;100265;100070;100300;99960;302247;110382;Compra
2022-06-22 10:40:00;100070;100025;100145;99920;229210;88155;Compra
2022-06-22 10:45:00;100025;100095;100150;99840;252958;92706;Compra
2022-06-22 10:50:00;100090;100455;100470;99880;298691;104936;Compra
2022-06-22 10:55:00;100455;100390;100680;100365;312595;113648;Compra
2022-06-22 11:00:00;100390;100425;100540;100215;289990;106004;Compra
2022-06-22 11:05:00;100425;100615;100630;100345;200667;73884;Compra
2022-06-22 11:10:00;100610;100880;100930;100520;300326;103015;Compra
2022-06-22 11:15:00;100885;100980;101075;100855;273081;94425;Compra
2022-06-22 11:20:00;100980;101115;101185;100885;253789;80822;Compra
2022-06-22 11:25:00;101115;101160;101180;101035;164938;52808;Compra
2022-06-22 11:30:00;101160;101185;101285;101105;207910;65939;Compra
2022-06-22 11:35:00;101190;101335;101365;101140;161754;52543;Compra
2022-06-22 11:40:00;101335;101405;101420;101235;151773;50263;Compra
2022-06-22 11:45:00;101405;101195;101440;101145;205862;67851;Compra
2022-06-22 11:50:00;101195;101390;101465;101195;207604;64086;Compra
2022-06-22 11:55:00;101385;101295;101485;101230;214819;69714;Compra
2022-06-23 09:00:00;101485;101245;101520;101210;186952;84431;Lateral
2022-06-23 09:05:00;101250;101390;101500;101195;164732;64242;Lateral
2022-06-23 09:10:00;101385;101375;101460;101275;150645;53864;Lateral
2022-06-23 09:15:00;101380;101390;101535;101370;113131;40499;Lateral
2022-06-23 09:20:00;101385;101330;101445;101325;96298;35793;Lateral
2022-06-23 09:25:00;101325;101335;101425;101285;99368;34166;Lateral
2022-06-23 09:30:00;101340;101180;101400;101165;172613;59724;Lateral
2022-06-23 09:35:00;101185;101115;101265;101070;186911;65649;Lateral
2022-06-23 09:40:00;101115;101220;101355;101080;209286;72262;Lateral
2022-06-23 09:45:00;101220;101270;101315;101205;114934;38176;Lateral
2022-06-23 09:50:00;101270;101450;101500;101255;200932;66596;Lateral
2022-06-23 09:55:00;101455;101660;101715;101410;281516;94372;Lateral
2022-06-23 10:00:00;101665;101510;101665;101430;280535;93888;Lateral
2022-06-23 10:05:00;101505;101790;101845;101490;286445;100188;Lateral
2022-06-23 10:10:00;101790;101920;101925;101610;296600;104558;Lateral
2022-06-23 10:15:00;101915;101760;102015;101760;266019;90282;Lateral
2022-06-23 10:20:00;101760;101615;101795;101395;374665;121322;Lateral
2022-06-23 10:25:00;101615;101655;101655;101450;229740;78803;Lateral
2022-06-23 10:30:00;101655;101390;101690;101375;367571;130241;Lateral
2022-06-23 10:35:00;101395;101165;101470;101135;326833;111241;Lateral
2022-06-23 10:40:00;101160;101210;101295;101010;314085;109374;Lateral
2022-06-23 10:45:00;101205;101225;101415;101035;393523;135078;Lateral
2022-06-23 10:50:00;101225;100760;101240;100760;441766;145968;Lateral
2022-06-23 10:55:00;100765;101115;101235;100720;338903;112042;Lateral
2022-06-23 11:00:00;101115;101280;101385;101055;315227;104640;Lateral
2022-06-23 11:05:00;101280;100960;101340;100950;264830;92274;Lateral
2022-06-23 11:10:00;100960;100865;100980;100680;332225;112766;Lateral
2022-06-23 11:15:00;100865;100855;100980;100800;199691;70018;Lateral
2022-06-23 11:20:00;100855;101035;101100;100780;222142;75666;Lateral
2022-06-23 11:25:00;101035;101020;101120;100905;194645;69051;Lateral
2022-06-23 11:30:00;101015;100940;101175;100925;236000;79218;Lateral
2022-06-23 11:35:00;100940;100920;101055;100825;231252;77282;Lateral
2022-06-23 11:40:00;100925;101095;101240;100925;230653;75701;Lateral
2022-06-23 11:45:00;101095;101295;101350;101080;174688;57723;Lateral
2022-06-23 11:50:00;101295;101345;101420;101215;185391;62133;Lateral
2022-06-23 11:55:00;101345;101495;101515;101305;185857;59337;Lateral
2022-06-24 09:00:00;100000;100280;100320;99985;216205;92506;Compra
2022-06-24 09:05:00;100280;100310;100365;100070;185938;68571;Compra
2022-06-24 09:10:00;100310;100430;100470;100300;134422;53528;Compra
2022-06-24 09:15:00;100430;100490;100525;100415;99659;37159;Compra
2022-06-24 09:20:00;100485;100635;100650;100485;134709;47714;Compra
2022-06-24 09:25:00;100635;100780;100835;100610;171823;57009;Compra
2022-06-24 09:30:00;100780;100800;100820;100650;178568;58624;Compra
2022-06-24 09:35:00;100805;100905;100905;100785;140078;46024;Compra
2022-06-24 09:40:00;100900;100970;100980;100890;129573;40368;Compra
2022-06-24 09:45:00;100975;100840;101015;100820;178942;54869;Compra
2022-06-24 09:50:00;100840;100825;100890;100765;118846;38258;Compra
2022-06-24 09:55:00;100825;100855;100885;100790;81032;26000;Compra
2022-06-24 10:00:00;100850;100575;100910;100560;265887;82178;Compra
2022-06-24 10:05:00;100570;100425;100730;100425;285713;89314;Compra
2022-06-24 10:10:00;100425;100430;100475;100350;258622;81962;Compra
2022-06-24 10:15:00;100425;100050;100435;100050;324283;94402;Compra
2022-06-24 10:20:00;100055;100025;100070;99920;264379;74040;Compra
2022-06-24 10:25:00;100025;99885;100100;99875;217935;69218;Compra
2022-06-24 10:30:00;99885;99970;100040;99775;354219;109872;Compra
2022-06-24 10:35:00;99965;99820;100000;99700;288729;92352;Compra
2022-06-24 10:40:00;99825;99795;99890;99700;243919;77125;Compra
2022-06-24 10:45:00;99795;99850;99910;99560;342704;107221;Compra
2022-06-24 10:50:00;99865;100090;100110;99845;249506;79087;Compra
2022-06-24 10:55:00;100085;100140;100235;100005;257217;79655;Compra
2022-06-24 11:00:00;100145;100560;100685;100140;457490;141487;Compra
2022-06-24 11:05:00;100560;100480;100660;100380;250033;81167;Compra
2022-06-24 11:10:00;100480;100640;100755;100445;265535;86793;Compra
2022-06-24 11:15:00;100640;100840;100980;100600;240514;77680;Compra
2022-06-24 11:20:00;100845;100930;101025;100795;225290;69058;Compra
2022-06-24 11:25:00;100925;100795;101040;100755;237519;70808;Compra
2022-06-24 11:30:00;100795;100880;100930;100760;192818;60660;Compra
2022-06-24 11:35:00;100880;100900;100985;100855;148288;48768;Compra
2022-06-24 11:40:00;100900;100680;100920;100520;339021;99231;Compra
2022-06-24 11:45:00;100680;100790;100805;100610;150060;49047;Compra
2022-06-24 11:50:00;100790;100585;100820;100535;162185;52329;Compra
2022-06-24 11:55:00;100585;100505;100650;100440;176689;56435;Compra
2022-06-27 09:00:00;101100;101190;101290;100880;229130;102573;Compra
2022-06-27 09:05:00;101190;100930;101220;100925;121132;52289;Compra
2022-06-27 09:10:00;100930;100980;100985;100780;158513;61025;Compra
2022-06-27 09:15:00;100985;101015;101080;100975;125710;46523;Compra
2022-06-27 09:20:00;101010;100925;101040;100890;127994;48029;Compra
2022-06-27 09:25:00;100920;100925;101025;100865;116568;45794;Compra
2022-06-27 09:30:00;100925;100905;100975;100835;131057;48281;Compra
2022-06-27 09:35:00;100905;100980;100995;100890;97510;35263;Compra
2022-06-27 09:40:00;100980;100985;101000;100885;104865;34978;Compra
2022-06-27 09:45:00;100985;100860;101000;100840;89913;30174;Compra
2022-06-27 09:50:00;100865;100815;100895;100795;123832;43535;Compra
2022-06-27 09:55:00;100820;100740;100830;100720;130053;43267;Compra
2022-06-27 10:00:00;100735;101175;101180;100675;422885;143263;Compra
2022-06-27 10:05:00;101175;101105;101370;100980;371688;128968;Compra
2022-06-27 10:10:00;101105;101350;101360;100920;400139;142259;Compra
2022-06-27 10:15:00;101350;101680;101860;101275;424486;149030;Compra
2022-06-27 10:20:00;101675;101560;101740;101510;220084;80115;Compra
2022-06-27 10:25:00;101565;101325;101570;101255;244653;88692;Compra
2022-06-27 10:30:00;101330;101355;101600;101255;390330;143237;Compra
2022-06-27 10:35:00;101355;101545;101625;101275;328752;120551;Compra
2022-06-27 10:40:00;101545;101600;101705;101365;313975;110897;Compra
2022-06-27 10:45:00;101600;101460;101640;101310;229011;83320;Compra
2022-06-27 10:50:00;101465;101955;102000;101400;301194;101286;Compra
2022-06-27 10:55:00;101955;102045;102125;101855;276254;92679;Compra
2022-06-27 11:00:00;102045;102395;102415;102035;367070;114357;Compra
2022-06-27 11:05:00;102400;102350;102410;102175;214618;69995;Compra
2022-06-27 11:10:00;102355;102145;102380;102070;198903;65951;Compra
2022-06-27 11:15:00;102150;102310;102340;102105;204583;67297;Compra
2022-06-27 11:20:00;102315;102270;102390;102195;180032;61242;Compra
2022-06-27 11:25:00;102270;102150;102275;102100;162571;54131;Compra
2022-06-27 11:30:00;102145;102355;102370;102140;147967;50273;Compra
2022-06-27 11:35:00;102360;102555;102590;102260;277607;91060;Compra
2022-06-27 11:40:00;102550;102550;102565;102335;219212;70165;Compra
2022-06-27 11:45:00;102550;102675;102740;102450;242969;76379;Compra
2022-06-27 11:50:00;102670;102645;102715;102615;118973;36452;Compra
2022-06-27 11:55:00;102650;102725;102725;102490;204498;60843;Compra
2022-06-28 09:00:00;103410;103680;103685;103290;224466;94965;Venda
2022-06-28 09:05:00;103680;103570;103850;103565;212693;77573;Venda
2022-06-28 09:10:00;103575;103515;103635;103475;151941;52689;Venda
2022-06-28 09:15:00;103515;103430;103520;103330;171369;56048;Venda
2022-06-28 09:20:00;103430;103290;103430;103250;144897;47258;Venda
2022-06-28 09:25:00;103285;103270;103340;103225;139135;44336;Venda
2022-06-28 09:30:00;103270;103140;103280;103135;150566;51214;Venda
2022-06-28 09:35:00;103145;103170;103225;103090;138660;45993;Venda
2022-06-28 09:40:00;103175;103155;103195;103040;189030;58568;Venda
2022-06-28 09:45:00;103160;103465;103480;103125;365660;117713;Venda
2022-06-28 09:50:00;103460;103640;103735;103445;324030;107471;Venda
2022-06-28 09:55:00;103640;103345;103695;103335;224885;78327;Venda
2022-06-28 10:00:00;103345;103305;103575;103235;382703;128707;Venda
2022-06-28 10:05:00;103305;103315;103370;103185;216291;74080;Venda
2022-06-28 10:10:00;103315;103500;103570;103280;289530;105196;Venda
2022-06-28 10:15:00;103495;103760;103810;103280;364052;125419;Venda
2022-06-28 10:20:00;103755;103445;103840;103400;275803;101929;Venda
2022-06-28 10:25:00;103450;103535;103545;103330;202926;73447;Venda
2022-06-28 10:30:00;103540;103560;103845;103440;406140;144818;Venda
2022-06-28 10:35:00;103555;103855;103870;103470;332342;115075;Venda
2022-06-28 10:40:00;103855;103555;103895;103415;279898;96548;Venda
2022-06-28 10:45:00;103550;103340;103630;103250;322861;109686;Venda
2022-06-28 10:50:00;103345;103580;103620;103250;255103;86968;Venda
2022-06-28 10:55:00;103580;103695;103785;103560;234585;81819;Venda
2022-06-28 11:00:00;103695;103655;103845;103570;237199;86625;Venda
2022-06-28 11:05:00;103660;103480;103690;103390;225442;76662;Venda
2022-06-28 11:10:00;103485;103605;103640;103365;189954;64229;Venda
2022-06-28 11:15:00;103605;103390;103650;103385;183138;61431;Venda
2022-06-28 11:20:00;103395;103280;103395;103190;235580;76365;Venda
2022-06-28 11:25:00;103285;103260;103380;103225;159044;55242;Venda
2022-06-28 11:30:00;103260;103020;103275;103005;282370;88109;Venda
2022-06-28 11:35:00;103015;103215;103220;102965;232379;72097;Venda
2022-06-28 11:40:00;103215;103190;103285;102975;244158;76621;Venda
2022-06-28 11:45:00;103190;102705;103205;102695;309248;91981;Venda
2022-06-28 11:50:00;102705;102825;102840;102610;241122;74541;Venda
